Prefecture,SiteName,SiteAddress,SamplingLocation,MaterialType,Period,Phase,PeriodCode,LabCode,Method,CRA,CRAError,UnroundedCRA,UnroundedCRAError,Delta13C,Delta13CError,Delta13CIRMS,AnalysedBy,Laboratory,PubblicationYear,ReportTitle,Page,Remarks,Reference,Publisher,Latitude,Longitude,labcode_issues,c14_issues,ReferenceCombined,ReferenceFinal,coordinate_issues,PrefectureNameEn,Region,Furigana,SiteType,Romanised,Material,Material_Details
東京,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,"調査区Ⅲ,主要調査地点E,H12,2582,河道2","土器付着物,吹,口縁外",縄文時代晩期,安行3d式,B,IAAA-40506,AMS法,2750,40,NA,NA,-27.74,0.96,-23.6,学術創成研究グループ,加速器分析研究所,2009,地域別測定データ,139-524,TTHS-92,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,35.7663805555556,139.45085,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||東村山市遺跡調査会, 2006, 下宅部遺跡Ⅰ, (pp.301-309)",NA; Same site name with different coordinates (dist=0.81 km),Tokyo,Kanto,しもやけべいせき,Site,Shimoyakebeiseki,Other,Organic Residue from Pottery
東京,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,"調査区Ⅲ,主要調査地点E,H12,2610,河道2","土器付着物,吹,口縁外",縄文時代晩期,安行3d式,B,IAAA-40507,AMS法,2800,40,NA,NA,-26.92,0.98,NA,学術創成研究グループ,加速器分析研究所,2009,地域別測定データ,139-524,TTHS-93,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,35.7663805555556,139.45085,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||東村山市遺跡調査会, 2006, 下宅部遺跡Ⅰ, (pp.301-309)",NA; Same site name with different coordinates (dist=0.81 km),Tokyo,Kanto,しもやけべいせき,Site,Shimoyakebeiseki,Other,Organic Residue from Pottery
東京,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,"調査区Ⅵ,主要調査地点B,B22,487,河道1","土器付着物,焦,胴内",縄文時代晩期,安行3式,B,MTC-06719,AMS法,2905,30,NA,NA,-28,NA,-25.2,学術創成研究グループ,東京大学大学院工学系研究科タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-97,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,35.7663805555556,139.45085,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||東村山市遺跡調査会, 2006, 下宅部遺跡Ⅰ, (pp.301-309)",NA; Same site name with different coordinates (dist=0.81 km),Tokyo,Kanto,しもやけべいせき,Site,Shimoyakebeiseki,Other,Organic Residue from Pottery
東京,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,"調査区Ⅲ,主要調査地点E,G12,2593,河道2","土器付着物,焦,胴内",縄文時代晩期,安行3c式,B,IAAA-40508,AMS法,2730,60,NA,NA,-26.28,0.86,-22.6,学術創成研究グループ,加速器分析研究所,2009,地域別測定データ,139-524,TTHS-103,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,35.7663805555556,139.45085,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||東村山市遺跡調査会, 2006, 下宅部遺跡Ⅰ, (pp.301-309)",NA; Same site name with different coordinates (dist=0.81 km),Tokyo,Kanto,しもやけべいせき,Site,Shimoyakebeiseki,Other,Organic Residue from Pottery
東京,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,"調査区Ⅵ,主要調査地点B,B22,498,","土器付着物,吹?,胴外",縄文時代晩期,安行3式,B,MTC-06733,AMS法,2950,35,NA,NA,-23.5,NA,-24.4,学術創成研究グループ,東京大学大学院工学系研究科タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-105,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,35.7663805555556,139.45085,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||東村山市遺跡調査会, 2006, 下宅部遺跡Ⅰ, (pp.301-309)",NA; Same site name with different coordinates (dist=0.81 km),Tokyo,Kanto,しもやけべいせき,Site,Shimoyakebeiseki,Other,Organic Residue from Pottery
東京,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,"調査区Ⅵ,主要調査地点B,B21,124①,(接合B-142)","土器付着物,煤,胴外",縄文時代晩期,安行3式,B,MTC-06734,AMS法,2940,35,NA,NA,-21.7,NA,NA,学術創成研究グループ,東京大学大学院工学系研究科タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-106,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,35.7663805555556,139.45085,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||東村山市遺跡調査会, 2006, 下宅部遺跡Ⅰ, (pp.301-309)",NA; Same site name with different coordinates (dist=0.81 km),Tokyo,Kanto,しもやけべいせき,Site,Shimoyakebeiseki,Other,Organic Residue from Pottery
東京,下野谷遺跡,保谷市東伏見3-9,"12次,3区,138号住居跡,No5","土器付着物,焦,胴内",縄文時代中期,阿玉台Ⅱ式？,B,PLD-4448,AMS法,4445,25,NA,NA,-25.13,0.15,NA,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,TTHY-12,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,35.7418194444444,139.557980555556,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)",NA,Tokyo,Kanto,したのやいせき,Site,Shitanoyaiseki,Other,Organic Residue from Pottery
東京,御殿山遺跡,武蔵野市御殿山,NA,"土器付着物,煤,胴外",縄文時代草創期,隆線文,B,Beta-196087,AMS法,13560,40,NA,NA,-22.6,NA,-22.6,学術創成研究グループ,Beta Analytic Inc.,2009,地域別測定データ,139-524,TTKG-B,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,35.70015,139.571838888889,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||加藤建設株式会社埋蔵文化財調査部, 2004, 井の頭池遺跡群　御殿山遺跡第2地区N地点, (pp.60-63)",NA,Tokyo,Kanto,ごてんやまいせき,Site,Gotenyamaiseki,Other,Organic Residue from Pottery
東京,忠生遺跡,町田市木曽町2276番地,"93年度調査、A1地点,JT74住居跡,No6","土器付着物,焦,胴内",縄文時代中期,勝坂3a式,B,MTC-05566,AMS法,4495,35,NA,NA,-26.8,NA,-26.5,学術創成研究グループ,東京大学大学院工学系研究科タンデム加速器研究施設,2009,地域別測定データ,139-524,TTMT-3,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,35.5613305555555,139.429780555556,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||忠生遺跡調査会, 2006, 忠生遺跡群発掘調査概要報告書, (pp.133-137)",NA; Same site name with different coordinates (dist=2.67 km),Tokyo,Kanto,ただおいせき,Site,Tadaoiseki,Other,Organic Residue from Pottery
佐賀,梅白遺跡,唐津市大字原字梅白,SD187,"土器付着物,口縁外",弥生時代早期,夜臼Ⅱa式板付祖型甕,C,Beta-172136,AMS法,2660,40,NA,NA,0,NA,NA,学術創成研究グループ,Beta Analytic Inc.,2009,地域別測定データ,139-524,UMS-5,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,33.4220694444444,129.9971,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||佐賀県教育委員会, 2003, 佐賀県文化財調査報告書　第154集　梅白遺跡　-西九州自動車道建設に係る文化財調査報告書(2)-, (pp.360〜366)",NA,Saga,Kyushu,うめじろいせき,Site,Umejiroiseki,Other,Organic Residue from Pottery
佐賀,梅白遺跡,唐津市大字原字梅白,SD187,"土器付着物,屈曲部上位外",弥生時代早期,夜臼Ⅱa式,C,Beta-172137,AMS法,2970,40,NA,NA,0,NA,NA,学術創成研究グループ,Beta Analytic Inc.,2009,地域別測定データ,139-524,UMS-7,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,33.4220694444444,129.9971,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)||佐賀県教育委員会, 2003, 佐賀県文化財調査報告書　第154集　梅白遺跡　-西九州自動車道建設に係る文化財調査報告書(2)-, (pp.360〜366)",NA,Saga,Kyushu,うめじろいせき,Site,Umejiroiseki,Other,Organic Residue from Pottery
山形,宮の前遺跡,村山市大字富並字宮の前,RP508,"土器付着物,焦,胴内",縄文時代晩期,大洞C2式,B,Beta-189578,AMS法,2620,40,NA,NA,-25.5,NA,"-25.5,-26.7",学術創成研究グループ,Beta Analytic Inc.,2009,地域別測定データ,139-524,YGT-7,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館,38.5456694444444,140.34935,NA,NA,"国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)","国立歴史民俗博物館, 2009, 弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書, (pp.139-524)",NA,Yamagata,Tohoku,みやのまえいせき,Site,Miyanomaeiseki,Other,Organic Residue from Pottery
